source_id,ra,dec,parallax,pmra,pmdec,cluster,Probability,pm
5350393425273837568,161.4498608385409,-59.319206663201214,0.1763731749723524,-5.659946775510696,2.531079034359843,2,0.9200609642645848,6.2001095
5350393558391391360,161.5111175137026,-59.30495701297471,0.06470600664550434,-5.623389773293954,2.6280962892452413,2,0.9071879226997074,6.207205999999999
5350393734501117824,161.47350192936852,-59.30642114545224,0.2941309396296399,-6.051056571268715,2.570296550170777,2,0.9098544441332056,6.574322
5350393734501119104,161.48322428135754,-59.31009777835001,0.2680049575262741,-6.247514838564914,2.4961812629996585,2,0.9006176153283788,6.727730800000001
5350393798905204992,161.45844198099027,-59.302670945045406,0.2576196348457006,-5.399301032036499,2.3700327948130866,2,0.9045766380965204,5.896567299999999
5350393803220591488,161.44945590863884,-59.2971853686938,0.16935708515220604,-6.0525645670965815,2.2778377178574774,2,0.9043698019335642,6.4669995
5350393837590725888,161.45035035692482,-59.28867220452199,0.2107056046351272,-5.312458907792308,2.556821332832607,2,0.9029994849288812,5.8957233
5350393871950475904,161.4904124595744,-59.29307594503229,0.1617010288893261,-5.6477947173054455,2.2854248764549103,2,0.908957830372732,6.0926800000000005
5350394043749100800,161.39485368925654,-59.3223924768122,0.14201620468515874,-5.484614185729837,2.6564180895058582,2,0.9078708436897726,6.0940585
5350394043751046016,161.41608056890445,-59.32350541693499,0.1424415932453778,-5.775890860249115,2.6197295184268183,2,0.9202927522619284,6.3422313
5350394112458076288,161.37709331964766,-59.312002930282276,0.13756239610851126,-5.599346396142192,2.6450302347589267,2,0.914699149116643,6.192646
5350394146817845120,161.4047878603916,-59.315157754536635,0.2361038886425564,-5.399900703935279,2.6666799910616334,2,0.900890402370055,6.022467
5350394146828335104,161.40699678785472,-59.308334720054134,0.2829113899574035,-5.3983045685895705,2.4114264943874684,2,0.9051975015746236,5.9124165
5350394181177673984,161.40805102683106,-59.29203031712826,0.13384117078935032,-5.678126242990439,2.174791740749165,2,0.9045941824955008,6.0803647000000005
5350394215537353984,161.3851133447508,-59.29757467578416,0.23360335729838705,-6.3062059140340025,2.4133297356536376,2,0.9087139457900046,6.752214
5350394215537358976,161.38455773913094,-59.29654679547243,0.33104061254951034,-5.5058137377852505,2.480908292414157,2,0.9049061152842006,6.038948
5350394249897160960,161.38968273428205,-59.28140185885302,0.07232922662224045,-6.138064773696616,2.6687557346159916,2,0.9044020478808249,6.693138
