source_id,ra,dec,parallax,pmra,pmdec,pm
5350343912864496384,161.47999781629454,-59.458744836829325,1.4203850646265304,-14.909782895820346,7.119895380070844,16.522547
5350343912864501120,161.490008976429,-59.462035834100284,0.47681871308883705,-12.907488396535161,6.492564051511464,14.448413
5350343912864502144,161.4814658914925,-59.45827920386207,-0.47858194743279,-4.84211742989029,2.5015708812774733,5.450133999999999
5350343912864502528,161.47689498186398,-59.45636207664728,-0.1538026557153995,-6.796036735356238,1.9667490328192208,7.074900599999999
5350343912864502912,161.47867306487169,-59.457079396549396,0.03984862135126254,-5.20847477499376,2.2860729790504783,5.6880875
5350343912864506240,161.4850757838159,-59.458824543117046,0.5024399565668887,-9.220740986125737,4.430858421493582,10.230082000000001
5350343912864506368,161.4952668242187,-59.46283354488927,0.8973950923505583,-5.451287986601155,2.3067075511218973,5.9192433
5350343912866866688,161.4983480565023,-59.466038453438024,0.5905239403281699,-12.861155480289698,4.4199405206459925,13.599456
5350343912869995520,161.49646808554047,-59.46768694564865,0.894442148059562,-4.38984390717664,1.4432557734616318,4.6210084
5350343912886400640,161.4935443151019,-59.470282962054604,0.17403887486501046,-5.114944044794842,2.5132884973271192,5.699058999999999
5350343912886402688,161.4767440050169,-59.46121066247292,0.34378760163292954,-9.057759294917268,2.0672423317893527,9.290667
5350343912886406528,161.47387726177615,-59.45610281505028,0.33713376219261565,-7.515689980488339,2.4440746709767325,7.9031066999999995
5350343912886407552,161.4820695168076,-59.458213748150996,0.7162328053028384,-7.91795992980799,3.023643093259017,8.475642
5350343942923724800,161.4927911400796,-59.4554976319744,0.4356760998477125,-6.502893444338228,1.793164619751649,6.745596000000001
5350343942928761344,161.47951700818084,-59.44985992237006,-0.4756412724127985,-4.218554808429825,2.9264554091077337,5.1342324999999995
5350343942928761600,161.48095731821468,-59.448938033866504,0.2923320292765957,-5.365528835425073,2.6340783551809768,5.977229
5350343942928762368,161.48179538335071,-59.45291281319268,0.5105101980732369,-8.138316060242552,1.786628996247055,8.332121
5350343942928763776,161.48667424748155,-59.449338673846256,0.2242836463553387,-4.738250947052025,3.0330298354331,5.6258593
5350343942928766336,161.5007314715921,-59.453779294089,0.22124104725084714,-8.520722721361594,3.5342625778675467,9.224627
5350343942928767104,161.50301803598512,-59.451697657218936,-0.1417853191533235,-7.1513740044467164,2.306264612542265,7.514054
5350343947224258944,161.4934741571759,-59.45908354143878,0.4721655245672514,-5.469629160859189,1.8644213844322712,5.7786599999999995
5350343947224262144,161.49339517581782,-59.45785920355221,0.3485905847191409,-7.864844346351062,3.263083669753241,8.514897999999999
5350343947224273920,161.49808275641726,-59.458011126133044,0.9352246522547092,-5.828976768379054,0.5290128489804724,5.852933
5350343947224274816,161.48447785753729,-59.452117889211074,1.2224360466062465,-6.825619849629331,0.4606119847200602,6.841144
5350343947224292608,161.49819339183028,-59.453831226685104,0.7488248039018803,-3.271388260574404,4.904482618329856,5.8954163
5350343947224299136,161.48449613602858,-59.44617240574998,-0.6956565765952898,-6.0941598739933776,5.037190332382188,7.906457400000001
5350343947224299264,161.48369230651969,-59.44615034392276,-0.4257929745679082,-7.222516822907567,2.6605283358616827,7.696958
5350343947224307456,161.50721315085582,-59.45402247763829,-0.04695692446863551,-5.451673563711879,2.5784234403038884,6.0306726
5350343947225790720,161.47966965113199,-59.452718531505184,-1.7430368445025466,-6.163534057012089,0.4033026561667681,6.176715
5350343947225824640,161.490544788136,-59.44671431234386,-0.2816674205648729,-7.521465546634131,3.407898535344738,8.257495
5350343947226592512,161.48913887814575,-59.452887813988866,-1.2217019104789084,-8.382066743268355,1.5332682694738309,8.521148
5350343947226925952,161.49424186849336,-59.446822622800035,-0.09537363668084677,-9.24602656868466,5.860942012323339,10.947128999999999
5350343947251732096,161.4874536288205,-59.45260411842726,0.6885840510084311,-8.025906625565346,1.2385225036654792,8.120906
5350343947251733504,161.49785905787178,-59.45363456555797,-0.1495925711204844,-0.8276476771617116,-1.872957449075436,2.0476744
5350344252162380800,161.53177298766775,-59.450404523988354,0.08462371402528307,-7.317358912727414,2.733821991663973,7.8113713
5350344252166413952,161.51072894092826,-59.453008072283716,0.33537158627358105,-7.281689925840057,2.403576048355605,7.668128
5350344252166415104,161.5151684908927,-59.448941933037176,0.5233685099078766,-4.067923866890093,1.1884777920653389,4.2379812999999995
5350344252166417408,161.52370985946067,-59.45308400138563,-0.3926012967967894,-6.585864542267204,2.6978853522150765,7.117036
5350344256461975680,161.5182050425424,-59.45349383648674,1.0985107482962606,-4.8145100880710965,1.2685911220812758,4.978838400000001
5350344256461975808,161.51784873241976,-59.45375691293521,-0.00961680264610622,-5.850898787669481,2.0523846157365613,6.2004275
5350344256461987840,161.51607039382625,-59.450592720032034,0.7634876811827578,-6.3287315725610185,2.8782251948431896,6.952483
5350344256462000640,161.51789787556606,-59.44839395963387,0.07164768302003108,-6.326143399450338,2.565219535920076,6.826452000000001
5350344256464261504,161.52205261692092,-59.450777778464186,0.6530822278413381,-4.1051787758952765,-0.1650330479856919,4.1084948
5350344256483812992,161.52233643681186,-59.45596460012018,1.1114948192558058,-13.223306442798336,6.0811655462184,14.554601000000002
5350344256483813248,161.51623657538426,-59.45340065020292,0.5631876906610638,-10.827937055581376,5.548001792059192,12.166533
5350344256483819648,161.52950130571492,-59.45177799911347,0.2625582846058837,-6.050094435931594,2.4317836948419482,6.5205226
5350344256484416640,161.52676141565738,-59.44741195471143,-0.33471127923536154,-4.99565578936235,2.0744216083433544,5.409233
5350344286522121728,161.53690346694998,-59.44593903404292,0.21300378494886926,-5.617540585424931,1.180480391374275,5.740235
5350344286522131456,161.52621868156064,-59.43496015790213,0.27762115910093565,-6.449378377071983,1.6047446089720951,6.646028
5350344286526155392,161.52340498667186,-59.44258497322098,-0.5502801542741877,-6.076567871912878,5.622345632380737,8.278614
5350344286526156032,161.52534444839074,-59.44177226103889,0.20133242961815226,-3.9382268656352233,1.3672423228615225,4.168811
5350344286526156288,161.526378315373,-59.43152396539492,0.1758693523648847,-4.395470571380531,1.8916975088106889,4.785257
5350344286526156800,161.52721356980513,-59.439391572256966,0.5840450879515646,-6.330218448481404,3.159055338634267,7.074694
5350344290821784960,161.519832037411,-59.43903354946146,1.1270801788898512,-6.414261156753389,3.508824807174832,7.311265
5350344290821789568,161.5372264785675,-59.4454446899535,-1.6655256852697358,-6.580976917735593,5.9072442391696,8.843347999999999
5350344290821832320,161.52964055422248,-59.43493449038758,0.5555367828327277,-4.085507669038799,0.16780166878241404,4.088952
5350344290823264128,161.51800982067047,-59.439108403728646,0.2809507240514246,-4.210801783392578,2.9850396976617883,5.1615224
5350344290824001024,161.52373374023276,-59.44179730085613,1.9449520234445352,-4.084764798354621,1.2447999599671928,4.270226
5350344290824012288,161.54152220964139,-59.43901768324459,-0.7629841031036642,-4.91197648008322,1.5604303932102868,5.1538777
5350344290824334848,161.5266938942921,-59.438876759465934,-0.628562735016369,-6.8323208361623395,-0.3975747874980984,6.843878699999999
5350344290843564544,161.53020878603934,-59.44679807227651,0.1387142134358869,-5.741243507214472,2.6362035688208216,6.317550700000001
5350344290843576832,161.53063353400663,-59.43790128297469,0.34444938835164485,-8.303962913184007,2.4295715726658766,8.652087
5350344290843579136,161.5233661655887,-59.43340112878049,0.0889801990442708,-5.512963410537123,2.5081683007159827,6.056705
5350344290843973120,161.52995055545938,-59.43432750584205,0.7099506677860464,-13.652379086675436,5.7116320078360525,14.798993
5350344290844155392,161.52497820632362,-59.43187262807237,-2.0507704721772693,-0.4142043004882441,0.3743998746997485,0.5583372
5350344320885885056,161.4851989271001,-59.43672905809521,0.02796669803493273,-6.922319530026176,3.918967847577048,7.954673
5350344320885886720,161.4925103207597,-59.44449993301478,0.2389430982200124,-6.058500313380951,5.93196962683807,8.479014
5350344320885887232,161.49611300244175,-59.437115668287106,0.24635991689566644,-5.46285817990027,2.3640122331101106,5.952426
5350344320885888256,161.50027044333922,-59.43752405759879,0.4032674143781866,-6.331470751603045,3.046055904555835,7.0260925
5350344320885889408,161.50344880832037,-59.444814234297716,-0.30700662263805706,-4.202562059973786,2.7037869714698664,4.9971986
5350344320885890816,161.51069332789143,-59.44562159540431,0.2342185244610264,-6.213502872512895,2.640609990688056,6.7513285000000005
5350344320885891584,161.51328358283408,-59.44096068210571,0.35403182915725145,-6.920828380713183,2.1410386744463423,7.244439999999999
5350344325181442560,161.50622466397832,-59.451354029768645,0.5449815210999772,-4.74441453576989,2.4112046485012635,5.321971
5350344325181445248,161.50942872826445,-59.45256435815916,0.5958682684981241,-5.742130042713839,1.7263636223469858,5.996031299999999
5350344325181446400,161.49740362881633,-59.44734391977061,-0.3161512187373217,-4.825278744343431,2.580298951423972,5.471860400000001
5350344325181456512,161.49338888094275,-59.44375970378126,0.6558167841236439,-6.691059912312503,2.1581717484058798,7.030504
5350344325181462528,161.4999039192472,-59.44429656157301,-0.003105349788256873,-0.1194894873308756,2.474498163969419,2.4773815
5350344325181467776,161.49521582771342,-59.44128155314589,-0.16672046208341684,-7.35325250436797,-0.2262386621253785,7.356732000000001
5350344325181477888,161.49297504644818,-59.437157920369714,0.6298901432070384,-8.501927341221288,3.657215776626487,9.25516
5350344325181500288,161.51056197653025,-59.440609019404434,-0.21183148493137224,-5.290118588386043,2.053705872259316,5.674774
5350344325181503744,161.5022889962033,-59.436284197538306,0.3808559632175871,-9.53078249648685,2.509116765438955,9.855531
5350344325181507328,161.5102348099774,-59.438512233262045,0.123071296269574,-6.957116455505935,3.8398747669927698,7.9464526
5350344325181507456,161.5098615171271,-59.43888916856118,-0.00207994543493345,-6.936596344982648,3.1029917226126003,7.599008
5350344325182992512,161.50730431456736,-59.437894303175725,0.11023894968301368,-12.3168759598445,1.686469143142378,12.431797999999999
5350344325183725824,161.4861295834327,-59.43616755865597,-0.632545092225554,-5.363859174839547,2.9799356110170376,6.1360410000000005
5350344325183732224,161.50802682344388,-59.446339696069444,-0.19784781086026804,-5.4788023112306465,2.1431890811974625,5.883072
5350344325184046464,161.4893601013062,-59.432275218411974,1.0483089301013702,-6.133478861569241,3.1640505828242813,6.901505499999999
5350344325203290880,161.50436306396787,-59.446737672862504,0.5953787211460573,-9.91223266715648,-0.5665577780888271,9.928411
5350344325203294848,161.49262512071815,-59.437388313180286,0.4209562198603303,-8.054806493570995,4.105231606751228,9.040622
5350344325203299072,161.51455475805702,-59.44335709114769,0.08253918436506266,-3.814322393841788,1.835247986560247,4.23287
5350344325203697792,161.4893096273911,-59.434527040116045,0.08830186377775483,-5.438087887602762,-5.055432434337893,7.424971
5350344325203698304,161.5127184317445,-59.44371907479554,0.0013412505220219415,-11.386506760159914,2.995850573055704,11.774025
5350344325208857600,161.49673178313625,-59.446060279304206,0.2338320816301684,-6.278248543193572,2.763635397833625,6.859597999999999
5350344355240610176,161.51408037891616,-59.43515479792839,0.3467262598977973,-7.131049712650852,1.7702486978808605,7.347492699999999
5350344355241614976,161.49271212876474,-59.42710156058203,0.3924758184420238,-6.262998920328897,3.097701347197725,6.987196000000001
5350344355245628800,161.50906367311262,-59.42549437569125,0.3170352950293792,-6.599867179392737,2.7548961829295067,7.151762
5350344359541255168,161.51689412373204,-59.43959157065688,1.5992427397024738,-4.418551129462326,2.9531152535117453,5.3145537
5350344359541261568,161.50940382672616,-59.434804738699256,-0.18278437627973584,-5.0845568964634005,2.1144731218953363,5.506697
5350344359541314560,161.49801145225794,-59.420314209735785,0.9106081610155354,-7.790059884750196,1.4506982064223148,7.9239864
5350344359542742528,161.49921601255616,-59.430840436695355,-0.5080995601745585,-6.609382036155712,1.8667637903355552,6.86795
5350344359542749952,161.4985342965298,-59.42900422423425,-0.1535487403693492,-5.573918043817173,0.32710640783074096,5.583508
5350344359542752640,161.4963565581971,-59.42710777202467,0.8139038125208812,-1.8586740542037783,2.1474391950387584,2.8400993
5350344359543468928,161.49775066549014,-59.421596664853624,1.495387452334484,-5.942356820842482,2.133214843840624,6.3136525
5350344359543472768,161.5078895836316,-59.42765938639672,0.18474011013278416,-4.005924852815534,1.9214847614355928,4.4429197
5350344359543476096,161.51800348243162,-59.43792839549576,0.25321598676399804,-7.412443834422637,1.9584690596174283,7.6668066999999995
5350344359543798016,161.50832288906034,-59.43308593396717,1.2262793864454005,-1.3550119371257272,0.4117930922164179,1.416203
5350344359543800832,161.5116522315393,-59.42979027026249,-0.030054122304936638,-5.567172652293143,2.993800348405,6.321096
5350344359563044224,161.5017824989896,-59.432668009403656,0.2275239488162083,-6.1632851898768255,3.047709022108404,6.8756537
5350344359563046144,161.50063705778982,-59.43080959949382,0.08798103717128536,-6.051444110016272,3.146046605038451,6.82038
5350344359563047936,161.51589212809662,-59.43565695673186,0.3115279175396316,-2.9389907960335253,1.6609360858256934,3.3758519000000002
5350344359563048448,161.50485262999442,-59.430651682903175,0.38873494942891945,-4.769776228255865,1.4661410687659304,4.9900236
5350344359563050752,161.51919294876438,-59.43486431857908,0.12417873012538867,-5.818454009165992,2.619820764315272,6.3810554
5350344359563055616,161.51744481119482,-59.43121182859313,1.192610079312253,-21.670843594786078,5.785477128364568,22.429829
5350344359563451008,161.50327938692166,-59.421469445950024,0.0742456515516309,-5.504314108478936,1.6127764842497403,5.7357235
5350344359568604416,161.49438232632258,-59.423336767510904,-3.0868689672481002,-5.351199274112879,7.6646387077163505,9.347835
5350344389601351296,161.54558689360368,-59.42966586633728,0.1634075104184583,-5.988304716126327,1.7182340216461005,6.2299375999999995
5350344389605371776,161.52681376438136,-59.4254110051981,0.07017205179810121,-5.072632793898941,2.6071747190583645,5.703417
5350344389605372800,161.53293005211196,-59.425230883186366,-0.2071014702000541,-5.353800013552818,2.2864026397761035,5.8215814
5350344393901083392,161.53499656953355,-59.43072092930203,0.2284223423843709,-7.535844384442662,4.456559999207482,8.754992
5350344393901083776,161.53682766017857,-59.43129380248582,1.7407485119760169,-3.053546370171306,0.8536841807000044,3.1706342999999997
5350344393901097216,161.53393083000657,-59.42721715133523,0.03564833488521643,-10.079542926642883,3.9500161031702494,10.825886
5350344393901097728,161.52750114245092,-59.424499852951634,0.5038427743676035,-6.62782256096194,3.192919311464772,7.3568177
5350344393901103232,161.5400798948009,-59.42861718646832,0.9081983108470728,-5.926301101892627,4.3512253098173455,7.352156599999999
5350344393901104896,161.54388146275988,-59.42975968520725,0.4725947550965312,-5.36994986453169,2.480881998685512,5.915331
5350344393901119104,161.53183326030015,-59.421900696734035,0.07703250344840372,-5.168319582025738,1.5629116073647438,5.399464599999999
5350344393901138688,161.54428282759488,-59.423629047077064,0.7044413385989232,-9.276049363025471,5.882334798424875,10.983941
5350344393903222144,161.52953527944766,-59.427501648977575,0.10631886633670144,-6.047135703571875,3.3589523987565912,6.917399400000001
5350344393903225472,161.5367953084938,-59.432475503933325,-0.09369074507732612,-4.849874236707526,4.9230462051881325,6.910692
5350344393903229312,161.54215592509738,-59.43258883120652,-0.3142119385341263,-3.8454280371932614,2.4029694342110424,4.5344877
5350344393903562752,161.54099247495506,-59.430638591144714,-0.25718806750591866,-5.473479198862799,1.2248721369124709,5.608857599999999
5350344393903564800,161.54488505471713,-59.426909659314134,-0.4982023023854557,-4.398768629297766,2.972472602101538,5.3089319999999995
5350344393903569280,161.54845231243613,-59.42678601306144,0.5836685268356244,-6.236297168245463,5.87530060578155,8.567996
5350344393922803968,161.53918292704932,-59.43322296853039,0.2058801016552848,-5.3806695286590935,2.5416845442850997,5.9507785
5350344393922804992,161.53354987886308,-59.43028720023521,0.21041533496291576,-7.271417857384375,4.123522080604259,8.359243
5350344393922805504,161.54153648499806,-59.43311615123622,0.09986810798493187,-4.470904597184747,2.7447755175070045,5.246216
5350344393922811776,161.53969995562898,-59.42607993932744,0.22211831742203547,-5.6232267012817925,3.0258552725785326,6.385646299999999
5350344393928344320,161.53122197006158,-59.43114888343929,0.7643390315182248,-6.362003103091466,1.4160479821883634,6.517689
5350344393928346624,161.54285811636782,-59.43709164014993,-0.28876402084462,-6.673681281417947,3.3388552630752706,7.462303599999999
5350344393928346752,161.5409849605919,-59.435018087512205,2.478904674296205,-6.307598637154987,3.6148373582373132,7.2699966
5350344393928350080,161.54415848563318,-59.426831252649094,1.289108237341816,-2.1428470156536203,3.4882045508502983,4.09382
5350344423960101760,161.54559338517768,-59.42242970161676,0.35132461681755883,-7.377662756306353,3.2903640064038813,8.078142999999999
5350344423965111936,161.53517192314285,-59.417844720995475,0.2952670616082594,-5.081411032273988,2.553325596169372,5.6868453
5350344423965115776,161.55210164735186,-59.41203617367047,0.4116202556547316,-6.322604425872737,2.775208895814441,6.904861500000001
5350344428260895872,161.5398810555401,-59.417893334478606,0.651058453999985,-7.1694188810624615,3.4096026953271608,7.938889
5350344428260912768,161.5496034125641,-59.419245595127755,0.22175905064364093,-6.077326546940224,3.0765195063806567,6.811671700000001
5350344428260935936,161.54283987081703,-59.41157775939866,-0.8766423396973392,-3.621598794196415,3.92067439585941,5.3373837
5350344428260943360,161.55655617074342,-59.416045760539035,-0.527297021720116,-4.855656457513885,2.602792285049059,5.5092583
5350344428260943488,161.55302858060898,-59.4145047447179,-0.4610565896774087,-8.209844631061028,2.1729982751046317,8.492554
5350344428260950144,161.5456497968982,-59.40994791218549,0.11835907629286198,-5.477758457404833,3.5026877578214606,6.501896400000001
5350344428262320896,161.54961328624475,-59.422642909443205,0.368240864459994,-7.285325196059537,4.406328907604218,8.514206
5350344428262329984,161.5370098820487,-59.41404717698802,0.04331198529471414,-5.8885449778286025,2.4283464561847685,6.3696017
5350344428262964736,161.53408680174044,-59.41579884249822,0.3120856695620569,-4.522820236980047,2.3030726541727597,5.0754356
5350344428262967936,161.53877798296463,-59.41430473737625,-0.9344464479644194,-4.933696631073844,3.5554899767883748,6.081354599999999
5350344428262976000,161.54944128245003,-59.41232913357536,-1.4339053802243371,-10.17747098438529,0.9158333011199796,10.218595
5350344428262976128,161.54880851410311,-59.41218476395549,0.7037193077612492,-6.076184231351804,0.6818811453187116,6.1143255
5350344428282558848,161.54764596543654,-59.42230569208886,0.0765365304903161,-6.60730296029811,2.64801022205874,7.1181746
5350344428282559360,161.54732631172604,-59.42096092789073,0.5466178070125427,-12.121954721760547,1.6797034345630326,12.237777000000001
5350344428282573696,161.5417756291229,-59.4099927562411,0.4231936447383297,-0.10320935346516373,1.9082482814596908,1.9110373
5350344428282574592,161.5461591699416,-59.41133111594826,0.8867388931634859,-17.582918034808788,9.725477406938033,20.09338
5350344428282575488,161.55750265817503,-59.415058489111736,0.2152023891561317,-4.653405234310465,2.655168414622769,5.3576207
5350344428288106880,161.54171543023696,-59.41538081387828,0.4097548377460882,-5.618310037559693,1.4666642796219669,5.806592
5350344428288110080,161.55311184218274,-59.4137322328235,0.15573753504088872,-7.323538604764407,4.19494368224734,8.439892
5350344458319840512,161.52178178627878,-59.42207039443414,0.35780210417837044,-7.20091440730137,2.3552730399633797,7.5763106
5350344458320318976,161.51995417524253,-59.418847110514115,0.2986045613914192,-6.929465839959147,3.3423867186927327,7.693442
5350344458320836992,161.51200560385348,-59.41588670129035,0.3325388435960437,-4.093826888662228,2.0389363582166324,4.573476
5350344458320838784,161.5070567819866,-59.41353394401867,0.22644162950645444,-5.6030758906780065,2.3217452416131277,6.0650606
5350344458320838912,161.4998320665373,-59.413486384186704,-0.4597251463241029,-6.560869833069029,2.1675248054179486,6.9096437
5350344458324842752,161.50309911262832,-59.41612935425586,0.21400062908767786,-9.038761356777286,4.021966742180236,9.893201
5350344458324844032,161.51012290229806,-59.412709029632225,0.7817554307569243,-4.178997366313921,1.7784569348047212,4.541688
5350344458324846208,161.51958859595962,-59.41640630123146,0.3054165446625172,-5.144218763042682,2.8715434642179183,5.891413
